ID;Text;Date;URL
SN_137;Mais à un moment donné il va falloir arrêter avec ça. Les circos n’appartiennent à personne, et s’ils les ont lâché c’est qu’ils les ont perdu en 2022. On peut jouer longtemps au jeu de se renvoyer la balle : sur la 4eme circo de seine Saint Denis vous avez investi un dissident;2024-07-21 06:45:42;https://twitter.com/NajibBym/status/1814793834733199491
SN_138;"Petite pensée pour @Paris @Anne_Hidalgo et @Paris2024 qui se demande si la pluie qui va pas tomber tout de suite va pas niquer les analyses de la Seine pour les #Olympics2024. Faut que le bassin d’Austerlitz fonctionne les gars!
On y croit";2024-07-21 06:44:20;https://twitter.com/CharlesDeNafo/status/1814793491597152670
SN_139;Cette photo face à Hidalgo est celle du canal St Martin au niveau du jardin des récollets (Paris 10°arr), ce n'est pas la Seine.;2024-07-21 06:41:58;https://twitter.com/acidkaustic/status/1814792894982619300
SN_140;crari  la Seine à cette couleur ? 🤨;2024-07-21 06:41:08;https://twitter.com/typeusersad/status/1814792685493854490
SN_141;Seine-Maritime: un restaurant offre des boissons aux clients contre des gobelets de mégots via @BFMTV https://t.co/UicNxb5AHI;2024-07-21 06:39:00;https://twitter.com/FourageBernard/status/1814792149549928673
SN_142;Tres bonne ambiance dans paris aujourd'hui. Il suffisait d'eviter oez bords de la seine comme indique;2024-07-21 06:38:56;https://twitter.com/Velodumarais/status/1814792132340678858
SN_143;Vous êtes sûr que ce n'est pas un reportage sur la baignade des parisiens dans la Seine ?;2024-07-21 06:38:51;https://twitter.com/ClmentM62442396/status/1814792113336250874
SN_144;la seine dans Mario kart 8 :;2024-07-21 06:38:35;https://twitter.com/Shusui60/status/1814792044469981508
SN_145;C'est devenu la norme j'ai l'impression, au lieu de le faire dans la Seine mdrrrrr;2024-07-21 06:38:22;https://twitter.com/nomdut1l1sateur/status/1814791991181312297
SN_146;Si un jour la Seine est comme ça je me coupe une couille !;2024-07-21 06:35:06;https://twitter.com/geoff_Q21/status/1814791167747498102
SN_147;"Les mêmes qui ont mit des masques à la mer, à la montagne, à la campagne, qui ont pris au moins 4 doses de #Pfizer  tout ça pour un rhume et qui aujourd'hui sont fiers de se baigner dans une eau remplie de matières fécales 🙄
#saccageparis #Seine #Paris2024 #ParisOlympics";2024-07-21 06:34:40;https://twitter.com/ParToutatis77/status/1814791059383148954
SN_148;arcus magnifique en Seine-et-Marne !;2024-07-21 06:33:12;https://twitter.com/nah_i_would_win/status/1814790689567158627
SN_149;"Quelqu'un a dû leur balancer un slogan du genre ""L'eau de la Seine est sûre et efficace"" 🤭";2024-07-21 06:32:39;https://twitter.com/Psidinim/status/1814790551180341759
SN_150;Je peux te recevoir et m en occuper. Je suis en seine et marne 77;2024-07-21 06:31:52;https://twitter.com/thierry1077160/status/1814790355080126700
SN_151;Ceux qui sont près de la Seine doivent faire très attention 🔱;2024-07-21 06:31:16;https://twitter.com/nb8oo/status/1814790205150310664
SN_152;Il pleut des cordes à quelques jours des #JeuxOlympiques, la Seine ne sera donc définitivement pas conforme. Oups.;2024-07-21 06:31:09;https://twitter.com/pwnsdx/status/1814790173131223346
SN_153;J'espère que l'argent de mes impôts sert à placer des mines marines dans la Seine 🥹;2024-07-21 06:31:04;https://twitter.com/UrticaUrtica/status/1814790151874261016
SN_154;Jte jure c’est un délire entre les sirènes dans la Seine et elle on est gâté 😂🤣;2024-07-21 06:30:16;https://twitter.com/WazaKissDesign/status/1814789950954492340
SN_155;Les gens on eu peur du covid parce qu on leur a dit d avoir peur , donc on leur dit que la Seine est OK ils plongent,  logique 😂;2024-07-21 06:29:13;https://twitter.com/Curedent93/status/1814789689079177595
SN_156;Pas de problème de peau depuis ta baignade orgasmique dans la #seine #oudeacastera ?;2024-07-21 06:28:46;https://twitter.com/MickaelLaffont/status/1814789574398276092
SN_157;😍😍😍😍ça marche pour la gastro et les maladies de peau immersion Seine ?;2024-07-21 06:28:23;https://twitter.com/CLOUTECHRISTIN2/status/1814789477560168918
SN_158;Surtout que la triche électorale, vous et vos amis #pcf d’extreme-gauche êtes champion hors catégorie.. exemple l’élection sur la 11e circ. Des hauts de seine!;2024-07-21 06:27:42;https://twitter.com/jean2florette/status/1814789305870492043
SN_159;En plus je vois pas en quoi les grillages vont empêcher les gens de chier dans la Seine, il y aura juste des crottes rectangles à la place.;2024-07-21 06:26:56;https://twitter.com/CobaltEternity/status/1814789115277144515
SN_160;"Truchot Philippe
18 juil. 2024 à 6:39 
📷🟥 DOSSIER SOCIÉTAL- PARIS : VOILÀ CE QUE VOUS NE VOYEZ PAS DE LA VILLE DES LUMIÈRES 

Ça se passe de commentaires... 📷

Et l'autre qui se baigne dans la Seine ! Elle ferait mieux de s'occuper des oubliés !

https://t.co/GzD77i40Eh";2024-07-21 06:26:27;https://twitter.com/hemdan1611/status/1814788990836326468
SN_161;Paris transformé en camps de concentration. Parisiens parqués interdit de voir la seine ! Jo fasciste.;2024-07-21 06:25:35;https://twitter.com/wwwculotteme/status/1814788772363710843
SN_162;Les chemins de hallages ne sont pas fait pour les chiens...savoir prendre le temps les chevaux de trait faisant leur job ne serait pas plus mal pour découvrir la Seine...;2024-07-21 06:23:33;https://twitter.com/LALICORNE13/status/1814788261510062410
SN_163;C'est au programme des JO !?? je croyais les épreuves sur l'eau se faisait sur la Seine.;2024-07-21 06:23:14;https://twitter.com/PlesseSbastien1/status/1814788182992691546
SN_164;Ah bah non de base de je suis de Seine et Marne ^^;2024-07-21 06:22:48;https://twitter.com/KhalystaF/status/1814788074880315806
SN_165;Va te faire cuire le cul dans la seine pauvre 🤡;2024-07-21 06:21:10;https://twitter.com/VGS75Officiel/status/1814787664186662976
SN_166;Ne mets pas tes petits en contact avec l’eau de la Seine ! Hidalgo s’est baignée dedans !;2024-07-21 06:21:08;https://twitter.com/JohnPSharpe/status/1814787653231124840
SN_167;Allez disons que c'est VRAI,rien n'est truqué, comment est-ce possible alors que les impôts et les impôts locaux étaient supposés s'occuper de la pollution dans la Seine depuis X années...1 nettoyage en 2ans?A quoi a servit l'argent versé depuis X années?Qui sont les voleurs?????;2024-07-21 06:19:05;https://twitter.com/LALICORNE13/status/1814787138095096107
SN_168;Vous êtes des ploucs de Province, Paris est une grande ville, les barrières sont seulement dans les rues proches de la Seine. Il reste plein d'endroits sans barrières comme Montmartre par exemple. Le risque Djihadiste existe, ils mettent le paquet pour qu'il n'est pas lieu, mais;2024-07-21 06:18:42;https://twitter.com/BlueWhaleMM/status/1814787040233546232
SN_169;"✅  Vidéo traduite et doublée en français (Jocelyne P.Traduction)
https://t.co/6SiLfdobbN

Après analyses, l'eau de la Seine est plus polluée que l'eau du Gange, en Inde...

🤢🤢🤢

On a vraiment envie de s'y baigner...

La France se serait bien passé de ce triste record !";2024-07-21 06:18:24;https://twitter.com/jocey_paul16/status/1814786964123521029
SN_170;A mon avis, il prend des bains de Seine et boit l'eau de la Seine, en secret.;2024-07-21 06:17:54;https://twitter.com/NucleaireHiver/status/1814786841528156569
SN_171;tant que les tiktok girlies ne feront pas la trend lay all your love on me dans la seine je considérerai que l’eau n’est pas propre à la baignade;2024-07-21 06:17:34;https://twitter.com/hiitskar/status/1814786754517606678
SN_172;"Seine-Maritime : après une querelle de voisinage, il tue le chat de sa voisine | Le Journal d'Elbeuf

🙀 https://t.co/HGCj0CFaHf";2024-07-21 06:16:39;https://twitter.com/PJINKX/status/1814786524015436185
SN_173;Ça a dit la Seine est rempli d’algérien;2024-07-21 06:16:38;https://twitter.com/neyyggooattt/status/1814786519879610449
SN_174;"POV 
J'ai réussi a traverser la Seine";2024-07-21 06:16:35;https://twitter.com/guilhemlettron/status/1814786509024723084
SN_175;Un excellent nageur de Seine;2024-07-21 06:15:58;https://twitter.com/Ottokar40720344/status/1814786353747370449
SN_176;Perso je le pousse dans la Seine pour voir s'il nage mieux que Hidalgo.;2024-07-21 06:15:16;https://twitter.com/KevinZebre/status/1814786179298173348
SN_177;Les 1,5 milliard d’euros pour nettoyer la Seine c’était pas du vent 😳;2024-07-21 06:15:01;https://twitter.com/twentydarde/status/1814786116022620436
SN_178;"Franchement, vs allez vs mettre à de la pleureuse la dessus…
C normal qu’il y ait qques désagréments. 400k personnes sur les quais de Seine.
Ils se rattraperont derrière.
Vs pensiez que ct le bal des pompiers du bled d’à côté. Franchement, un peu de sérieux.";2024-07-21 06:14:35;https://twitter.com/Macron_2022/status/1814786004466675814
SN_179;La Seine..;2024-07-21 06:13:57;https://twitter.com/OumSenteur/status/1814785845280579753
SN_180;Nan mais ces connards ne croient pas que le COVID existe mais croient que la seine est propre .des décérébrés;2024-07-21 06:13:17;https://twitter.com/Brooklyn9117/status/1814785680461209667
SN_181;"""Tous les terrains de France ouverts avant 13h
Les dossiers au tribunal dorment dans le couloir
93, Seine-Saint-Denis""
https://t.co/QZD8uDaZOs";2024-07-21 06:12:32;https://twitter.com/Le__W__/status/1814785488408223810
SN_182;Ils font ce qu’ont leur dit bêtement dans Bronx: « porte un masque », « vaccine toi », « baigne toi dans la Seine »… « jette toi d’un pont ».;2024-07-21 06:12:08;https://twitter.com/touch_yy/status/1814785389787217991
SN_183;Ceux qui sont allé plonger dans la Seine là, j’espère vous avez bloqué des RDV avec vos médecins pour faire un check-up à la rentrée.;2024-07-21 06:11:13;https://twitter.com/WillySmizz/status/1814785157678969291
SN_184;"Quand on ne peut même plus traverser la Seine ou se balader sur les quais sans justifier de la raison, je confirme que je n’y mettrai pas les pieds.
Le contrôle mis en place pour 2 mois est délirant.
Ciao Paris.";2024-07-21 06:10:54;https://twitter.com/Desfaits1/status/1814785079459389640
SN_185;"Nan 
Seine Saint Denis departement 
Saint Denis ville";2024-07-21 06:09:32;https://twitter.com/Nael2222222/status/1814784736356921746
SN_186;"Ça se voit que tu ha ites pas a Paris 😂 

Les grillages sont juste sur un certain périmètre très limité, le long de la Seine ou la plupart du temps il n’y a pas d’habitation. 3 stations seulement de métro sont fermées. Quelques commerçants ne bossent plus ok mais c’est tout";2024-07-21 06:09:03;https://twitter.com/Ceoff88/status/1814784611203100706
SN_187;Eh bin dit donc méconnaissable la #Seine mais j’ai l’impression que c’est trop beau pour être vrai.;2024-07-21 06:08:54;https://twitter.com/iamjwalt/status/1814784575815716964
SN_188;Tout le monde trash les #JeuxOlympiques à #ParisOlympics mais je pense sincèrement que c'était une bonne idée. La dépollution seine, la cérémonie d'ouverture, c'est audacieux. Certes tout n'est pas rose mais regardons aussi le bon coté des choses.;2024-07-21 06:08:28;https://twitter.com/FDJean99/status/1814784467547906506
SN_189;Fallait pas accepter une cérémonie sur la seine. Le COJO et la mairie de Paris l’ont voulu, ils ont dorénavant la sécurité qui va avec. La cérémonie aurait eu lieu dans un stade cela ne serait pas arrivé c’est tout.;2024-07-21 06:08:10;https://twitter.com/B_Guillau/status/1814784391840690195
SN_190;Quelle idée de se baigner dans la Seine !,😉;2024-07-21 06:08:07;https://twitter.com/flosteph2650061/status/1814784379509748216
SN_191;Selon des analyses très pointues, l’eau de la Seine à Paris est plus claire que le sang de #Pogacar;2024-07-21 06:06:06;https://twitter.com/JustPrefontaine/status/1814783869381714018
SN_192;"Rassure toi
aucune Algérienne, aucun Algérien ne plongera dans la Seine !";2024-07-21 06:05:38;https://twitter.com/Affulay2Madaure/status/1814783754491002928
SN_193;"Quel est ton problème un samedi soir ? Tu t'énerves ici avec nous. 
 Kylian est tranquillement a Miami. J'ai vu de belles photos de lui à la plage.
Va nager comme Hidalgo à la Seine. Ça va te faire du bien 🥳🥳🥳";2024-07-21 06:05:36;https://twitter.com/Floflo17841621/status/1814783746358341746
SN_194;"Lolu dh la yakar, guayi dagn leine wax niou respecter seine règlement intérieur niouy menacé.
Mh xamougnou Ministre de l’intérieur";2024-07-21 06:05:02;https://twitter.com/ogbems00/status/1814783600451068126
SN_195;L'épuration de la Seine n'est pas très réussie, le nettoyage des rues de ses miséreux devrait être plus facile et moins couteux.;2024-07-21 06:04:56;https://twitter.com/hdi53ali/status/1814783577264910595
SN_196;Ces gens pensaient mourrir lors du covid. Ca prenait des masques, de la distanciation etc… en revanche, aucun problème de se baigner dans la Seine…;2024-07-21 06:02:58;https://twitter.com/TonyChaP7/status/1814783082710643171
SN_197;C’est pas vrai! L’eau de la Seine n’est pas de cette couleur! Il faut arrêtez Photoshop!;2024-07-21 06:02:29;https://twitter.com/Tara_Keira13/status/1814782960567980115
SN_198;"Si elle saute dans la Seine, c'est safe.
Ouf.";2024-07-21 06:02:29;https://twitter.com/platon1515/status/1814782960534757541
SN_199;"Vienne la nuit sonne l’heure
Les jours s’en vont je demeure

Passent les jours et passent les semaines
Ni temps passé
Ni les amours reviennent
Sous le pont Mirabeau coule la Seine

Vienne la nuit sonne l’heure
Les jours s’en vont je demeure";2024-07-21 06:00:39;https://twitter.com/laresomebody/status/1814782500281200966
SN_200;"Favorite poem
Le Pont Mirabeau Guillaume Apollonaire 

Sous le pont Mirabeau coule la Seine
Et nos amours
Faut-il qu’il m’en souvienne
La joie venait toujours après la peine

Vienne la nuit sonne l’heure
Les jours s’en vont je demeure

Les mains dans les mains restons face à face";2024-07-21 06:00:38;https://twitter.com/laresomebody/status/1814782495461941304
SN_201;Avant, une piscine flottante était amarrée sur la rive gauche de la Seine à Paris (quai Anatole-France, dans le 7e arrondissement), la piscine Deligny. Elle coula le 8 juillet 1993.;2024-07-21 06:00:17;https://twitter.com/Catheri86517517/status/1814782405833859263
SN_202;"Non, on ne dépense pas ""des milliards pour se baigner dans la Seine"" : on a dépensé (1.4) milliard pour ne plus vider les égouts dans la Seine, et ça permet au passage de se baigner dedans. Les travaux étaient déjà planifiés avant le début de la préparation de JO d'ailleurs.";2024-07-21 06:00:14;https://twitter.com/Lundi_Dimanche/status/1814782394563764392
SN_203;L’état de la Seine préoccupe plus les Français que l’état du monde, c’est triste et gênant à la fois;2024-07-21 05:58:59;https://twitter.com/SabrinaWazWaz/status/1814782078124503434
SN_204;Et oui sinon franchement ça me fait un peu des frissons quand je vois des images de gens plonger dans la Seine en plein Paris 😂;2024-07-21 05:58:44;https://twitter.com/Youhouh/status/1814782015411269801
SN_205;la seine elle pue de ouf comment les gens se baignent dedans;2024-07-21 05:58:39;https://twitter.com/moodyriaa/status/1814781994490040819
SN_206;Parce qu’habituellement les jeux et les cérémonies prennent places dans des espaces dédiés. Seulement à Paris 2024, quelqu’un a eu l’idée lumineuse d’installer les stades au beau milieu de la ville et la cérémonie sur la Seine en scandant « des jeux pour tous ! »… un génie 😈;2024-07-21 05:58:38;https://twitter.com/InMedioVirtusss/status/1814781990626804214
SN_207;Ouch Paris claquemuré derrière des grilles pour des raisons majeures de sécurité, c’est Prison Break en somme. Durant ces jeux Paris ne sera pas Paris chers amis touristes qui espériez dîner en bord de Seine. Faut un QR code comme au temps du Covid pour accéder à certains lieux.;2024-07-21 05:58:20;https://twitter.com/mjo_magi/status/1814781915133845996
SN_208;De 2) l’état français a LARGEMENT de quoi subvenir aux besoins des sans abris, mais évidemment ces sous sont réinvestis dans des futilités tels que l’organisation d’un repas à Versaille à 6,27 Millions d’euros, rendre la Seine baignable et j’en passe.;2024-07-21 05:56:19;https://twitter.com/L0CACHICA/status/1814781409552441639
SN_209;93 = Seine Saint Denis *;2024-07-21 05:54:27;https://twitter.com/Nael2222222/status/1814780940071076033
SN_210;"Ah ouai, j'connais !
Il fait du métal et il pisse sur seine, non ?";2024-07-21 05:53:27;https://twitter.com/FlefGraph/status/1814780689151131743
SN_211;Gastro niveau Seine je meurs de rire;2024-07-21 05:53:18;https://twitter.com/Alice_Potiron/status/1814780651045868018
SN_212;C’était pas une bonne idée cette baignade dans la Seine. Ça bousille la peau quand même ….suis déçu;2024-07-21 05:51:54;https://twitter.com/drmayo_theone/status/1814780296664883706
SN_213;"Et pour la peur des requins dans la Seine ? Ou pour le risque d'un astéroïde ? Ou pour une invasion extraterrestre ?
Nan parce que c'est marrant de fantasmer sur n'importe quoi hein, mais bon, ok s'en bas les couilles en fait..";2024-07-21 05:50:52;https://twitter.com/SuperTruite/status/1814780037096456583
SN_214;"Macron a refusé de se baigner dans la Seine avant les Jeux olympiques
En février, le président français avait promis de se baigner dans les eaux assainies du fleuve de la capitale. 
Une baignade qui n'aura finalement pas lieu avant les Jeux de Paris.";2024-07-21 05:50:21;https://twitter.com/connexion_abdul/status/1814779907563491612
SN_215;"Voici l’arcus en cours dans la Seine et Marne. Je l’ai prise de mes soins dans l’Aube proche de la Seine et Marne lorsqu’il était en formation. 

Vidéo libre de droit juste mentionner https://t.co/oKo0g8iwmO si vous utilise la vidéo sur tiktok";2024-07-21 05:50:16;https://twitter.com/leblasteur/status/1814779885296234885
SN_216;Les athlètes qui font les épreuves dans la seine vont faire les jeux paralympiques juste après tellement les eaux de ce fleuve est toxique;2024-07-21 05:50:05;https://twitter.com/CadjeeYaassine/status/1814779838571684061
SN_217;"**********
Recherche un(e) Ingénieur en logiciel embarqué Linux
Entreprise familiale dans le secteur du solaire
Seine-et-Marne 41-49 CDI 1-3 ans.
********** ==&gt; https://t.co/itN2dmuJTT
**********
Books/Computer Science and More  ==&gt; https://t.co/f17U2jf69r";2024-07-21 05:49:54;https://twitter.com/tjob_i/status/1814779794657046703
SN_218;Ils sont là pour éclaircir la seine en remuant la potion magique.;2024-07-21 05:49:25;https://twitter.com/LebeauG89539/status/1814779671831073214
SN_219;Peut être que c’est hidalgo qui a muté et qui se régale maintenant de nager dans la seine;2024-07-21 05:48:46;https://twitter.com/patriicio89/status/1814779510128324919
SN_220;Il pleut à Paris..Si ça dure toute la nuit,la Seine va se remplir à  nouveau de saletés;2024-07-21 05:48:41;https://twitter.com/ZachariasAxtaya/status/1814779487831404987
SN_221;"La réalité derrière les coulisses : 800 soldats de l'armée française déploie ""des moyens exceptionnels"" pour sécuriser la zone d'embarquement des 10.000 athlètes qui participeront à la cérémonie d'ouverture sur la Seine. #AFPTV | Des images dignes d'une zone de guerre.";2024-07-21 05:48:20;https://twitter.com/VG2020D/status/1814779398983225730
SN_222;Faut pas lui en vouloir il a bu la tasse lorsqu’il s’est baigné dans la seine;2024-07-21 05:47:36;https://twitter.com/BOBallers/status/1814779214933205403
SN_223;Un sous-marin russe qui arriverait par la Seine? 😱;2024-07-21 05:47:33;https://twitter.com/ArnoudJf/status/1814779200768754089
SN_224;Le jour de l'ouverture sur la seine si un bateau coule.. Je dis pas ça avec désir que ça arrive.. Mais imaginons seulement 😁;2024-07-21 05:46:33;https://twitter.com/CadjeeYaassine/status/1814778949689614383
SN_225;En vrai les photos elles tuent je kifferai trop que la Seine soit comme ça alors qu'en vrai elle est remplie de caca de crackhead, d'épaves de voitures et de cadavres;2024-07-21 05:45:25;https://twitter.com/Poatan_msm/status/1814778665068343363
SN_226;Demain on risque de voir quelques coureurs aller se baigner après avoir terminé leur chrono. L’an prochain dans la Seine puisqu’on peut y nager maintenant ? 😅 #LesRP;2024-07-21 05:43:34;https://twitter.com/AnthonyBa5/status/1814778201500983483
SN_227;Montre nous le chemin dans la Seine le microbe 🤫;2024-07-21 05:42:35;https://twitter.com/Oli_1972/status/1814777953827307914
SN_228;J’ai tjs vu des gens se baigner dans la Seine mais pas à Paris même. Ça me répugne. J’en ai vu des cadavres de rats flotter. Impossible de ne pas choper une bactérie mortelle. Je trouve que c’est de la folie furieuse d’accepter ça.;2024-07-21 05:41:54;https://twitter.com/PharaonCleo/status/1814777780921643357
SN_229;Vous ne l'avez pas encore compris ? Les #JO2024  Une raison de plus pour remettre le #QRCode en place ? On oublie pas. #Passvaccinal #Seine #restaurants #commercesdu16 #ParisOlympics2024 #sarahjaneiffra #Parody #PassSanitaire #PfizerGate #AGENDA2030;2024-07-21 05:41:09;https://twitter.com/LilianeVancheri/status/1814777590990667986
SN_230;Je rappelle que dans la Seine il y a des rats morts, des cadavres, des carcasses d'animaux, des voitures... Ça donne envie de se baigner;2024-07-21 05:41:02;https://twitter.com/Joaquim77881759/status/1814777564579110968
SN_231;"Pourquoi on interdirait les athlètes russes mais pas les israéliens? Israël se rend coupable de génocide sur les palestiniens, les morts s'amoncèlent et on devrait applaudir une parade des israéliens sur la Seine ? Au nom de quoi?
On sait que les juifs carburent à l'intimidation.";2024-07-21 05:39:17;https://twitter.com/petnga_c/status/1814777123640607117
SN_232;"Vos meilleurs films de requins 🦈 ? 
J’ai regardé « Sous la Seine » et j’ai envie de me faire des films comme ça (faut pas chercher à comprendre)";2024-07-21 05:39:03;https://twitter.com/Viedunecurieuse/status/1814777063431082233
SN_233;#Seine #LesJO   Du coup avec l'Orage  Les égouts vont pas de nouveau ce déversé dans la Seine  ?;2024-07-21 05:38:49;https://twitter.com/VoyageurNumeriq/status/1814777005956866250
SN_234;Qu'on puisse pas sortir à Châtelet je peux comprendre en secteur Seine. Mais sérieusement vous pouviez pas laisser les correspondances ?! C'était réellement impossible ?;2024-07-21 05:38:47;https://twitter.com/MaxDetr/status/1814776994225062265
SN_235;Arcus en Seine-et-Marne 🤯 ( vidéo prise par moi crédits si vous réutiliser mais vous pouvez réutiliser librement );2024-07-21 05:38:29;https://twitter.com/nah_i_would_win/status/1814776921034477591
SN_236;Sah si la Seine est comme ça je plonge moi;2024-07-21 05:37:58;https://twitter.com/hvrivx/status/1814776791606702366
SN_237;"Dit @Velib et @Parisjecoute , comment fait on pour traverser la seine dans le sens Sud-&gt;Nord via le centre de Paris sans devoir mettre le pied à terre dans le couloir de la mort à pied du pont Notre Dame (et sans pass) ?";2024-07-21 05:37:19;https://twitter.com/GillesSoubrier/status/1814776626955296823
SN_238;Vous avez oublié la baignade de Hidalgo dans la seine;2024-07-21 05:37:09;https://twitter.com/funkyfoenky/status/1814776583212638412
SN_239;Y’a la mer maintenant à Paris apparement carrément les gens plongent tête là première dans la Seine 🌊 , un vrai Paris plage,  y’a vraiment pas de quoi se plaindre.;2024-07-21 05:35:19;https://twitter.com/Youhouh/status/1814776122665484581
SN_240;Bien sûr dans le 18eme , en Seine St Denis, à Sarcelles etc….tous les africains sont intégrés, il faut qu’il atterrisse l’Uncle Bens du ballon rond !;2024-07-21 05:34:23;https://twitter.com/EximusVerum/status/1814775887851602161
SN_241;Vous parlez tous de la Seine mais vous baignez dans la mer ça vous dérange pas hein;2024-07-21 05:34:21;https://twitter.com/b2inks/status/1814775878561268082
SN_242;Électeur à ivry sur seine , j avais le choix entre elle et Mathilde pannot 🤦🏻‍♂️;2024-07-21 05:34:20;https://twitter.com/AF15637594/status/1814775877525234015
SN_243;"Oui, mais là les mérdias leur ont dit que la seine était propre, puisque même oudéa-castera et hidalgo se sont baignées !
Alors !🤣🤡";2024-07-21 05:33:48;https://twitter.com/AndrGom11977231/status/1814775741894054375
SN_244;Le nombre de personnes qui ont chie pisse dans la Seine mais vous êtes fou;2024-07-21 05:32:56;https://twitter.com/aminesc0tt/status/1814775524071182534
SN_245;"Ce n'est quand même pas une raison pour se pitcher dans La Seine!!!
😋";2024-07-21 05:31:28;https://twitter.com/dionne_jean/status/1814775155651907683
SN_246;"T as qu a pagayé sur la Seine, te répondra le médaillé olympique
En plus , l amoureux de ton corps , ça fera du bien à ta sangle abdominale";2024-07-21 05:29:10;https://twitter.com/thierry29143269/status/1814774575852314838
SN_247;"Le nettoyage de la Seine à coûté
1 400 000 000 € y'a aucun 0 en trop.";2024-07-21 05:28:23;https://twitter.com/K_10o0/status/1814774379563127065
SN_248;J'ai une adresse super secrète, avec des vrais trucs à manger, que je ne vous donnerais que si vous soutenez mon projet d'une ligne de nage de plusieurs kilomètres dans la Seine, avec un remonte-nageur pour remonter le courant, et pour le fun.;2024-07-21 05:28:01;https://twitter.com/GuillaumeDOccam/status/1814774286134993303
SN_249;Des lobotomisés dans la Seine !!;2024-07-21 05:27:58;https://twitter.com/ymenb/status/1814774275133276460
SN_250;Mais jpp y a quoi que tu peux pas visiter sans QR code ? J’ai passé ma journée à marcher dans tout Paris sans aucun problème 😭 Il n’y a que les zones proches de la Seine qui sont bouclées;2024-07-21 05:27:32;https://twitter.com/PleineLigne/status/1814774165058003445
SN_251;"Il donnent 60% à l'état, leurs part est faite.
Le nettoyage de la Seine à coûté :
 1 400 000 000 oui 1 milliard 400 millions.
Cherche l'erreur.";2024-07-21 05:27:18;https://twitter.com/K_10o0/status/1814774107809988924
SN_252;Terrible le récif dans la Seine 🤣🤣🤣;2024-07-21 05:27:09;https://twitter.com/Tortuerasta988/status/1814774070485131594
SN_253;En vérité, le couple Hidalgo-Macron et son idée de cérémonie d'ouverture sur la Seine sont largement responsables du chaos ambiant.;2024-07-21 05:26:04;https://twitter.com/al0/status/1814773794890002590
SN_254;un jour la seine est prête un jour elle ne l'est pas..;2024-07-21 05:24:15;https://twitter.com/Mensiiya/status/1814773340524986656
SN_255;"Donc en seine saint Denis, les électeurs sont assez crétin pour voter pour le danger?
J'ai une autre théorie pour vous :
Les extrêmes notamment l'extrême gauche chez vous se nourri des échec des politiques ces 40 dernière années, ce qui abouti a faire élire le danger!
⤵️";2024-07-21 05:23:55;https://twitter.com/BulldogRaymond/status/1814773256454336776
SN_256;C'est in'seine;2024-07-21 05:23:26;https://twitter.com/AlexNaderKrk/status/1814773132353482943
SN_257;on rigole mais quand la technologie le permettra tu plonge avec un casque vr (ou realité augmenté carrement) et bim ! tu a la seine aussi clair que dans les caraïbes;2024-07-21 05:22:35;https://twitter.com/mezametemitai/status/1814772918859039051
SN_258;"La Seine est désormais interdite à la navigation, samedi 20 juillet. Elle s'est transformée en gigantesque scène de spectacle à l'approche de la cérémonie d'ouv…

Source : Franceinfo https://t.co/CmzK2epdO0";2024-07-21 05:21:16;https://twitter.com/FRANCOISMARIEH/status/1814772589492891942
SN_259;Août 1912: d'impressionnants plongeons dans la Seine immortalisés pour la postérité https://t.co/NaqVd8Ii7Z #Culture;2024-07-21 05:21:02;https://twitter.com/Limportant_fr/status/1814772528457380066
SN_260;C’est l’hôpital qui se fou de la charité @VincentJeanbrun! Qui a négocié son siège dans les Hauts de Seine pour se faire élire et ne pas avoir de macronistes face à lui c’est @philippejuvin ! Qui a voté pour @YaelBRAUNPIVET ? Ce sont vous et vos amis ! Profitez tic tac il vous;2024-07-21 05:20:42;https://twitter.com/IzacYannis/status/1814772445959569661
SN_261;"Présidente Renaissance en Seine-Saint-Denis, @ShannonSeban a pris peur et s'est parachutée dans le Val-de-Marne

Dommage, là-bas non plus on ne veut pas d'elle

Aucune légitimité, nul part, mais elle continue d'écumer les plateaux télé

Vite qu'on en termine avec ce vieux monde";2024-07-21 05:19:59;https://twitter.com/ParisSGodMod/status/1814772266103603605
SN_262;"⚠️🚨 URGENT 

Je vend 2 billet pour le concert de Lana Del Rey à Rock en Seine à Paris le 21 août 2024. 🌸

Je transfère la place via shotgun après 

paiement (PayPal)

Prix 100€/place

📩 Dm si intéressé 😁

#LanaDelRey #place #concert #paris #aout";2024-07-21 05:19:43;https://twitter.com/Thibaut2Deux/status/1814772198449742097
SN_263;"La Seine sur la scène internationale.
Hâte de voir tous les demeurés qui ont cru que la Seine était propre";2024-07-21 05:19:26;https://twitter.com/KrissouDejante/status/1814772124789198958
SN_264;"les triatlhetes
vont sortir avec une toisième  couilles 
en sortant de la seine 
et auront adopter un rat
qu'ils vont appeler hidalgo";2024-07-21 05:19:22;https://twitter.com/ayahuasca2210/status/1814772111623246081
SN_265;"La seine St Denis est un territoire perdu....
Cest l'exemple même du devenir de la France si on continue comme ca";2024-07-21 05:18:24;https://twitter.com/mailatout/status/1814771865245622511
SN_266;"Ceci est une FAUSSE vidéo copiant le logo du journal indien ""The Free Press Journal"".  

L'eau de la Seine n'est en aucun cas plus dangereuse que l'eau du Gange.  

Merci de supprimer.";2024-07-21 05:18:04;https://twitter.com/osint_random/status/1814771781397270994
